한전내역번호,한전내역명칭,한전유형,사업영역,코스트센터,전기계약구분,RAPA,(현)한전구매처,지급처,한전고객번호,계량기번호,계량종별,고객구분,450시간초과요금적용여부,주소,한전-빌링주소,한전-관리필드,삭제여부,삭제일,최종지급월,지역본부,통합시설코드,통합시설명,세부사업구분,장비유형,국사구분,통합시설주소,최종서비스종료일,yymm,계량기,계약종별,고객구분.1,계약전력,월사용량,고압요금적용전력,당월사용량_중,당월사용량_최,당월사용량_경,RAPA총사용량,당월최대수요전력,공급가,기타금액,실지급액,450시간초과요금,처리건수,도우미,실사용시작일,실사용종료일,시스템사용량,청구서-시스템,청구서기준,무슨시스템,제외필요,정상여부
ME00003932,삼교리,M,5100,42162,종량제(일반),없음,1208200052,1208200052,204782495,8190057452,주택용,저압,,경기 여주군 여주읍 삼교리 366,경기도 여주시 삼교동 366,-,,0,202503,경기,20122AN5G,(공동K)삼교리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 점동면 처리 304-2번지,0,2408,8190057452,주택용,저압,3,373,3,373,0,0,0,0,"67,947","2,170","76,910",0,1,20122AN5G2408,20240710,20240809,349.6149,23.3851,51%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00003932,삼교리,M,5100,42162,종량제(일반),없음,1208200052,1208200052,204782495,8190057452,주택용,저압,,경기 여주군 여주읍 삼교리 366,경기도 여주시 삼교동 366,-,,0,202503,경기,20122AN5G,(공동K)삼교리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 점동면 처리 304-2번지,0,2409,8190057452,주택용,저압,3,376,3,376,0,0,0,0,"68,633","2,190","77,680",0,1,20122AN5G2409,20240810,20240909,350.6525,25.3475,51%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00074503,퇴촌무수리3WRHU.51.WCDMA.RHU-WN5-MHU,M,5100,42160,종량제(일반),없음,1208200052,1208200052,234146180,26171011486,일반용갑저압,저압,,경기 광주시 퇴촌면 무수리 168,경기도 광주시 퇴촌면 무수리 168,-,,0,202503,경기,2021Y4715,(공동)퇴촌무수리3LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 광주시 퇴촌면 무수리 88-9번지 (공주)SKT 전주(I),0,2412,26171011486,일반용갑저압,저압,4,421,4,421,0,0,0,0,"77,679","2,480","87,920",0,1,2021Y47152412,20241024,20241123,375.49183,45.50817,51%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00074503,퇴촌무수리3WRHU.51.WCDMA.RHU-WN5-MHU,M,5100,42160,종량제(일반),없음,1208200052,1208200052,234146180,26171011486,일반용갑저압,저압,,경기 광주시 퇴촌면 무수리 168,경기도 광주시 퇴촌면 무수리 168,-,,0,202503,경기,2021Y4715,(공동)퇴촌무수리3LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 광주시 퇴촌면 무수리 88-9번지 (공주)SKT 전주(I),0,2410,26171011486,일반용갑저압,저압,4,418,4,418,0,0,0,0,"73,280","2,340","82,940",0,1,2021Y47152410,20240824,20240923,376.33203,41.66797,51%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00174377,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1131180905,5195086339,일반용갑저압,저압,,인천 계양구 계산동 897 - 83,인천광역시 계양구 경명대로1029번길 19,-,,0,202503,인천,2020Y5862,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,WCDMA,RHU-WF30-OMHU,,인천 계양구 계산동 897-83번지 4층 옥탑,0,2408,5195086339,일반용갑저압,저압,4,424,4,424,0,0,0,0,"86,713","2,770","98,150",0,1,2020Y58622408,20240708,20240807,392.482,31.518,51%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00003932,삼교리,M,5100,42162,종량제(일반),없음,1208200052,1208200052,204782495,8190057452,주택용,저압,,경기 여주군 여주읍 삼교리 366,경기도 여주시 삼교동 366,-,,0,202503,경기,20122AN5G,(공동K)삼교리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 점동면 처리 304-2번지,0,2411,8190057452,주택용,저압,3,381,3,381,0,0,0,0,"69,776","2,230","78,980",0,1,20122AN5G2411,20241010,20241109,351.2926,29.7074,51%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00174377,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1131180905,5195086339,일반용갑저압,저압,,인천 계양구 계산동 897 - 83,인천광역시 계양구 경명대로1029번길 19,-,,0,202503,인천,2020Y5862,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,WCDMA,RHU-WF30-OMHU,,인천 계양구 계산동 897-83번지 4층 옥탑,0,2411,5195086339,일반용갑저압,저압,4,440,4,440,0,0,0,0,"73,918","2,360","83,670",0,1,2020Y58622411,20241008,20241107,399.3682,40.6318,51%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00003932,삼교리,M,5100,42162,종량제(일반),없음,1208200052,1208200052,204782495,8190057452,주택용,저압,,경기 여주군 여주읍 삼교리 366,경기도 여주시 삼교동 366,-,,0,202503,경기,20122AN5G,(공동K)삼교리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 점동면 처리 304-2번지,0,2412,8190057452,주택용,저압,3,371,3,371,0,0,0,0,"67,490","2,150","76,380",0,1,20122AN5G2412,20241110,20241209,345.7155,25.2845,50%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00174377,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1131180905,5195086339,일반용갑저압,저압,,인천 계양구 계산동 897 - 83,인천광역시 계양구 경명대로1029번길 19,-,,0,202503,인천,2020Y5862,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,WCDMA,RHU-WF30-OMHU,,인천 계양구 계산동 897-83번지 4층 옥탑,0,2409,5195086339,일반용갑저압,저압,4,428,4,428,0,0,0,0,"83,370","2,660","94,360",0,1,2020Y58622409,20240808,20240907,392.6675,35.3325,50%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00036615,한터전원.51.1X.공용화B+,M,5100,42162,종량제(일반),없음,1208200052,1208200052,230523966,29250058338,일반용갑저압,저압,,경기 용인시 처인구 양지면 대대리 614 - 3 아래쪽,경기도 용인시 처인구 양지면 한터로563번길 114-12,-,,0,202503,경기,200632786,한터전원W.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 용인시 처인구 양지면 대대리 592-7번지,0,2411,29250058338,일반용갑저압,저압,4,442,4,442,0,0,0,0,"72,233","2,310","81,760",0,1,2006327862411,20241003,20241102,380.82452,61.17548,50%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00003932,삼교리,M,5100,42162,종량제(일반),없음,1208200052,1208200052,204782495,8190057452,주택용,저압,,경기 여주군 여주읍 삼교리 366,경기도 여주시 삼교동 366,-,,0,202503,경기,20122AN5G,(공동K)삼교리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 점동면 처리 304-2번지,0,2410,8190057452,주택용,저압,3,365,3,365,0,0,0,0,"66,119","2,110","74,840",0,1,20122AN5G2410,20240910,20241009,340.929,24.071,50%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00174377,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1131180905,5195086339,일반용갑저압,저압,,인천 계양구 계산동 897 - 83,인천광역시 계양구 경명대로1029번길 19,-,,0,202503,인천,2020Y5862,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,WCDMA,RHU-WF30-OMHU,,인천 계양구 계산동 897-83번지 4층 옥탑,0,2410,5195086339,일반용갑저압,저압,4,422,4,422,0,0,0,0,"69,329","2,210","78,470",0,1,2020Y58622410,20240908,20241007,387.4205,34.5795,50%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00027922,삼합리2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,213025082,39170895840,일반용갑저압,저압,,경기 광주시 신촌읍 삼합리 234,경기도 광주시 곤지암읍 삼합리 234,-,,0,202503,경기,2006Z0017,삼합리2WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 광주시 곤지암읍 삼합리 234번지,0,2409,39170895840,일반용갑저압,저압,4,407,4,407,0,0,0,0,"80,498","2,570","91,110",0,1,2006Z00172409,20240808,20240907,359.56582,47.43418,50%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00036615,한터전원.51.1X.공용화B+,M,5100,42162,종량제(일반),없음,1208200052,1208200052,230523966,29250058338,일반용갑저압,저압,,경기 용인시 처인구 양지면 대대리 614 - 3 아래쪽,경기도 용인시 처인구 양지면 한터로563번길 114-12,-,,0,202503,경기,200632786,한터전원W.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 용인시 처인구 양지면 대대리 592-7번지,0,2410,29250058338,일반용갑저압,저압,4,433,4,433,0,0,0,0,"70,494","2,250","79,790",0,1,2006327862410,20240903,20241002,374.27146,58.72854,49%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00027922,삼합리2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,213025082,39170895840,일반용갑저압,저압,,경기 광주시 신촌읍 삼합리 234,경기도 광주시 곤지암읍 삼합리 234,-,,0,202503,경기,2006Z0017,삼합리2WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 광주시 곤지암읍 삼합리 234번지,0,2408,39170895840,일반용갑저압,저압,4,404,4,404,0,0,0,0,"83,785","2,680","94,840",0,1,2006Z00172408,20240708,20240807,355.84842,48.15158,49%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00174377,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1131180905,5195086339,일반용갑저압,저압,,인천 계양구 계산동 897 - 83,인천광역시 계양구 경명대로1029번길 19,-,,0,202503,인천,2020Y5862,계산우정WFRHU.51.WCDMA.RHU-WF30-OMHU,WCDMA,RHU-WF30-OMHU,,인천 계양구 계산동 897-83번지 4층 옥탑,0,2412,5195086339,일반용갑저압,저압,4,424,4,424,0,0,0,0,"81,032","2,590","91,720",0,1,2020Y58622412,20241108,20241207,385.1104,38.8896,49%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00027922,삼합리2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,213025082,39170895840,일반용갑저압,저압,,경기 광주시 신촌읍 삼합리 234,경기도 광주시 곤지암읍 삼합리 234,-,,0,202503,경기,2006Z0017,삼합리2WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 광주시 곤지암읍 삼합리 234번지,0,2410,39170895840,일반용갑저압,저압,4,398,4,398,0,0,0,0,"66,788","2,130","75,590",0,1,2006Z00172410,20240908,20241007,351.85502,46.14498,49%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00027922,삼합리2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,213025082,39170895840,일반용갑저압,저압,,경기 광주시 신촌읍 삼합리 234,경기도 광주시 곤지암읍 삼합리 234,-,,0,202503,경기,2006Z0017,삼합리2WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 광주시 곤지암읍 삼합리 234번지,0,2411,39170895840,일반용갑저압,저압,4,408,4,408,0,0,0,0,"70,340","2,250","79,620",0,1,2006Z00172411,20241008,20241107,355.36152,52.63848,49%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00036615,한터전원.51.1X.공용화B+,M,5100,42162,종량제(일반),없음,1208200052,1208200052,230523966,29250058338,일반용갑저압,저압,,경기 용인시 처인구 양지면 대대리 614 - 3 아래쪽,경기도 용인시 처인구 양지면 한터로563번길 114-12,-,,0,202503,경기,200632786,한터전원W.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 용인시 처인구 양지면 대대리 592-7번지,0,2409,29250058338,일반용갑저압,저압,4,463,4,463,0,0,0,0,"91,208","2,910","103,230",0,1,2006327862409,20240803,20240902,383.25601,79.74399,49%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00027922,삼합리2,M,5100,42162,종량제(일반),없음,1208200052,1208200052,213025082,39170895840,일반용갑저압,저압,,경기 광주시 신촌읍 삼합리 234,경기도 광주시 곤지암읍 삼합리 234,-,,0,202503,경기,2006Z0017,삼합리2WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 광주시 곤지암읍 삼합리 234번지,0,2412,39170895840,일반용갑저압,저압,4,399,4,399,0,0,0,0,"77,707","2,480","87,950",0,1,2006Z00172412,20241108,20241207,349.91102,49.08898,48%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00036615,한터전원.51.1X.공용화B+,M,5100,42162,종량제(일반),없음,1208200052,1208200052,230523966,29250058338,일반용갑저압,저압,,경기 용인시 처인구 양지면 대대리 614 - 3 아래쪽,경기도 용인시 처인구 양지면 한터로563번길 114-12,-,,0,202503,경기,200632786,한터전원W.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 용인시 처인구 양지면 대대리 592-7번지,0,2412,29250058338,일반용갑저압,저압,4,442,4,442,0,0,0,0,"83,426","2,660","94,420",0,1,2006327862412,20241103,20241202,372.7826,69.2174,48%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00189843,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,51400,정액제,없음,1208200052,1208200052,159571575,,일반용갑저압,저압,,서울 광진구 구의동 593 - 14,서울특별시 광진구 구의강변로 47,-,,0,202503,강북,202231385,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 광진구 구의동 593-14번지,0,2411,,일반용갑저압,저압,4,691,4,691,0,0,0,0,"106,868","3,410","120,960",0,1,2022313852411,20241016,20241115,331.36832,359.63168,48%,5G_EMS,제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2411,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"135,353","4,330","153,210",0,1,20203ADD52411,20241001,20241031,472.39196,516.60804,48%,5G_EMS,제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2408,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"158,040","5,050","178,890",0,1,20203ADD52408,20240701,20240731,470.33602,518.66398,48%,5G_EMS,제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2409,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"158,040","5,050","178,890",0,1,20203ADD52409,20240801,20240831,468.40507,520.59493,47%,5G_EMS,제외필요,점검필요
ME00040915,소법리2WIC.51.WCDMA.ICS-W20,M,5100,40241,종량제(일반),X,2018230821,2018230821,1021004154,68190236712,일반용갑저압,저압,,경기 가평군 북면 소법리 372 - 1,경기도 가평군북면 손일로124번길 49,SKT-KT-LGU,,0,202502,인천,20123AC3A,(공동K)소법리2LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 가평군 북면 소법리 372-1번지,0,2408,68190236712,일반용갑저압,저압,4,189,4,189,0,0,569,0,"40,382","1,146","45,566",0,1,20123AC3A2408,20240704,20240803,260.5994,-71.5994,47%,"4G_PRB(구),3G+기타",제외필요,점검필요
ME00036615,한터전원.51.1X.공용화B+,M,5100,42162,종량제(일반),없음,1208200052,1208200052,230523966,29250058338,일반용갑저압,저압,,경기 용인시 처인구 양지면 대대리 614 - 3 아래쪽,경기도 용인시 처인구 양지면 한터로563번길 114-12,-,,0,202503,경기,200632786,한터전원W.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 용인시 처인구 양지면 대대리 592-7번지,0,2408,29250058338,일반용갑저압,저압,4,476,4,476,0,0,0,0,"94,326","3,010","106,760",0,1,2006327862408,20240703,20240802,381.0095,94.9905,47%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00163961,강화은암박물관LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1130171757,48171723173,일반용갑저압,저압,,인천 강화군 송해면 양오리 617,인천광역시 강화군 송해면 양오리 617-8,-,,0,202503,인천,2018Y9186,(공동)강화은암박물관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 송해면 양오리 617번지,0,2408,48171723173,일반용갑저압,저압,4,491,4,491,0,0,0,0,"96,522","3,080","109,250",0,1,2018Y91862408,20240701,20240731,397.51061,93.48939,47%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2410,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"135,353","4,330","153,210",0,1,20203ADD52410,20240901,20240930,459.60068,529.39932,46%,5G_EMS,제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2412,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"155,471","4,970","175,980",0,1,20203ADD52412,20241101,20241130,453.72679,535.27321,46%,5G_EMS,제외필요,점검필요
ME00178157,여의도대우트럼프A동LRRU(B13).51.LTE+W.DBRRU(SS)-W,M,5100,51450,정액제,없음,1208200052,1208200052,157975795,,일반용갑II고압A,고압,,서울 영등포구 여의도동 48,서울특별시 영등포구 여의동로 97,-,,0,202503,강남,20203ADD5,여의도대우트럼프A동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,서울 영등포구 여의도동 48번지 대우트럼프월드2차 37층 옥상,0,2412,,일반용(갑)II고압A / 2,고압,4,989,4,307,168,514,0,0,"155,471","4,970","175,980",0,1,20203ADD52412,20241101,20241130,453.72679,535.27321,46%,5G_EMS,제외필요,점검필요
ME00163961,강화은암박물관LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1130171757,48171723173,일반용갑저압,저압,,인천 강화군 송해면 양오리 617,인천광역시 강화군 송해면 양오리 617-8,-,,0,202503,인천,2018Y9186,(공동)강화은암박물관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 송해면 양오리 617번지,0,2410,48171723173,일반용갑저압,저압,4,488,4,488,0,0,0,0,"76,319","2,440","86,390",0,1,2018Y91862410,20240901,20240930,394.27114,93.72886,46%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00163961,강화은암박물관LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1130171757,48171723173,일반용갑저압,저압,,인천 강화군 송해면 양오리 617,인천광역시 강화군 송해면 양오리 617-8,-,,0,202503,인천,2018Y9186,(공동)강화은암박물관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 송해면 양오리 617번지,0,2412,48171723173,일반용갑저압,저압,4,481,4,481,0,0,0,0,"88,613","2,830","100,300",0,1,2018Y91862412,20241101,20241130,388.78882,92.21118,46%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00105254,석정리보승기업LRRU.51.LTE.RRU_L(SS),M,5100,42164,종량제(일반),없음,1208200052,1208200052,237871399,26190545862,일반용갑저압,저압,,경기 평택시 포승읍 석정리 285,경기도 평택시 포승읍 석정리 산 285,20123AEE3,,0,202503,경기,20123AEE3,석정리보승기업LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 포승읍 석정리 산 285번지 KT전주,0,2411,26190545862,일반용갑저압,저압,4,525,4,525,0,0,0,0,"84,817","2,710","96,000",0,1,20123AEE32411,20241011,20241110,416.73202,108.26798,46%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00163961,강화은암박물관LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1130171757,48171723173,일반용갑저압,저압,,인천 강화군 송해면 양오리 617,인천광역시 강화군 송해면 양오리 617-8,-,,0,202503,인천,2018Y9186,(공동)강화은암박물관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 송해면 양오리 617번지,0,2411,48171723173,일반용갑저압,저압,4,502,4,502,0,0,0,0,"77,801","2,480","88,060",0,1,2018Y91862411,20241001,20241031,397.56183,104.43817,46%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00163961,강화은암박물관LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1130171757,48171723173,일반용갑저압,저압,,인천 강화군 송해면 양오리 617,인천광역시 강화군 송해면 양오리 617-8,-,,0,202503,인천,2018Y9186,(공동)강화은암박물관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 송해면 양오리 617번지,0,2409,48171723173,일반용갑저압,저압,4,504,4,504,0,0,0,0,"98,425","3,140","111,400",0,1,2018Y91862409,20240801,20240831,398.25196,105.74804,46%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00189843,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,51400,정액제,없음,1208200052,1208200052,159571575,,일반용갑저압,저압,,서울 광진구 구의동 593 - 14,서울특별시 광진구 구의강변로 47,-,,0,202503,강북,202231385,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 광진구 구의동 593-14번지,0,2409,,일반용갑저압,저압,4,691,4,691,0,0,0,0,"112,275","3,590","127,090",0,1,2022313852409,20240816,20240915,318.14425,372.85575,45%,5G_EMS,제외필요,점검필요
ME00053546,상면연하리2DIC.51.WCDMA.ICS-DUO,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1021873839,1171820456,주택용,저압,,경기 가평군 상면 연하리 293,경기도 가평군 상면 연하리 293,-,,0,202503,인천,2018Z1501,(공동K)상면연하리2LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 상면 연하리 294-4번지,0,2412,1171820456,주택용,저압,3,254,3,254,0,0,0,0,"40,744","1,300","46,110",0,1,2018Z15012412,20241018,20241117,114.8872,139.1128,45%,4G_PRB(구),제외필요,점검필요
ME00053546,상면연하리2DIC.51.WCDMA.ICS-DUO,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1021873839,1171820456,주택용,저압,,경기 가평군 상면 연하리 293,경기도 가평군 상면 연하리 293,-,,0,202503,인천,2018Z1501,(공동K)상면연하리2LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 가평군 상면 연하리 294-4번지,0,2409,1171820456,주택용,저압,3,256,3,256,0,0,0,0,"41,201","1,310","46,630",0,1,2018Z15012409,20240718,20240817,114.8493,141.1507,45%,4G_PRB(구),제외필요,점검필요
ME00105254,석정리보승기업LRRU.51.LTE.RRU_L(SS),M,5100,42164,종량제(일반),없음,1208200052,1208200052,237871399,26190545862,일반용갑저압,저압,,경기 평택시 포승읍 석정리 285,경기도 평택시 포승읍 석정리 산 285,20123AEE3,,0,202503,경기,20123AEE3,석정리보승기업LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 포승읍 석정리 산 285번지 KT전주,0,2408,26190545862,일반용갑저압,저압,4,522,4,522,0,0,0,0,"101,060","3,230","114,390",0,1,20123AEE32408,20240711,20240810,411.22553,110.77447,45%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00189843,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,51400,정액제,없음,1208200052,1208200052,159571575,,일반용갑저압,저압,,서울 광진구 구의동 593 - 14,서울특별시 광진구 구의강변로 47,-,,0,202503,강북,202231385,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 광진구 구의동 593-14번지,0,2408,,일반용갑저압,저압,4,691,4,691,0,0,0,0,"125,802","4,020","142,400",0,1,2022313852408,20240716,20240815,309.49117,381.50883,45%,5G_EMS,제외필요,점검필요
ME00105254,석정리보승기업LRRU.51.LTE.RRU_L(SS),M,5100,42164,종량제(일반),없음,1208200052,1208200052,237871399,26190545862,일반용갑저압,저압,,경기 평택시 포승읍 석정리 285,경기도 평택시 포승읍 석정리 산 285,20123AEE3,,0,202503,경기,20123AEE3,석정리보승기업LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 포승읍 석정리 산 285번지 KT전주,0,2412,26190545862,일반용갑저압,저압,4,514,4,514,0,0,0,0,"93,002","2,970","105,270",0,1,20123AEE32412,20241111,20241210,406.88519,107.11481,45%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00189843,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,51400,정액제,없음,1208200052,1208200052,159571575,,일반용갑저압,저압,,서울 광진구 구의동 593 - 14,서울특별시 광진구 구의강변로 47,-,,0,202503,강북,202231385,구의동593AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 광진구 구의동 593-14번지,0,2412,,일반용갑저압,저압,4,691,4,691,0,0,0,0,"116,543","3,720","131,910",0,1,2022313852412,20241116,20241215,308.16808,382.83192,45%,5G_EMS,제외필요,점검필요
